Raziel,M
Razmus,M
Rázsony,M
Redmond,M
Reginald,M
Reg?,M
Regös,M
Reg?s,M
Reinhard,M
Remig,M
Rémus,M
Rémusz,M
Renátó,M
Renátusz,M
René,M
Réva,M
Rézmán,M
Rezs?,M
Richárd,M
Rihárd,M
Rikárdó,M
Rikó,M
Rinaldó,M
Róbert,M
Robertó,M
Robin,M
Robinzon,M
Rodel,M
Roderik,M
Rodion,M
Rodrigó,M
Rodzser,M
Rokkó,M
Rókus,M
Roland,M
Rolf,M
Rollan,M
Román,M
Románó,M
Romárió,M
Romed,M
Rómeó,M
Romuald,M
Romulusz,M
Romvald,M
Ron,M
Ronald,M
Ronaldó,M
Ronel,M
Ronen,M
Roni,M
Ronin,M
Roszánó,M
Rua,M
Ruben,M
Rúben,M
Rudolf,M
Rúfusz,M
Ruga,M
Rupert,M
Rurik,M
Rusdi,M
Ruszlán,M
Rusztem,M
Ruven,M
Salamon,M
Sámson,M
Samu,M
Sámuel,M
Sándor,M
Sarel,M
Sas,M
Saul,M
Sebes,M
Sebestyén,M
Seb?,M
Seb?k,M
Sejbán,M
Sém,M
Semjén,M
Sét,M
Simeon,M
Simó,M
Simon,M
Sion,M
Sjám,M
Slomó,M
Sobor,M
Solt,M
Solymár,M
Sólyom,M
Som,M
Soma,M
Spartakusz,M
Srídhara,M
Stefán,M
Surány,M
Surd,M
Suriel,M
Sükösd,M
Szabin,M
Szabolcs,M
Szahel,M
Szaid,M
Szaján,M
Szalárd,M
Szaléz,M
Szalók,M
Szalvátor,M
Szalviusz,M
Szamir,M
Szandró,M
Szaniszló,M
Szantiágó,M
Szantínó,M
Szatmár,M
Szavér,M
Szebáld,M
Szebasztián,M
Szecs?,M
Szedrik,M
Szelemér,M
Szelestény,M
Szelim,M
Szemere,M
Szemír,M
Szendr?,M
Szente,M
Szepes,M
Szeráf,M
Szerafin,M
Szerénd,M
Szerénusz,M
Szergej,M
Szergiusz,M
Szermond,M
Szervác,M
Szevér,M
Szeveréd,M
Szeverián,M
Szeverin,M
Szidor,M
Szigfrid,M
Szilamér,M
Szilárd,M
Szilas,M
Szilász,M
Szilvánusz,M
Szilver,M
Szilvér,M
Szilveszter,M
Szilvió,M
Szilviusz,M
Szindbád,M
Szinisa,M
Szíriusz,M
Szixtusz,M
Szkott,M
Szofron,M
Szókratész,M
Szólát,M
Szolón,M
Szórád,M
Szoren,M
Szorin,M
Szotirisz,M
Szovárd,M
Szovát,M
Szörénd,M
Szörény,M
Szpartakusz,M
Sztefán,M
Szulejmán,M
Szven,M
Tacitusz,M
Taddeus,M
Tádé,M
Tadeusz,M
Takin,M
Taksony,M
Talabér,M
Talabor,M
Talamér,M
Táltos,M
Tamás,M
Tamerlán,M
Tankréd,M
Tar,M
Taráz,M
Tarcal,M
Tarcsa,M
Tardos,M
Tarek,M
Tarján,M
Tárkány,M
Tarsa,M
Tarzíciusz,M
Tas,M
Tasnád,M
Tasziló,M
Tege,M
Tegze,M
Temes,M
Tenger,M
Teó,M
Teobald,M
Teodor,M
Teofil,M
Terenc,M
Terestyén,M
Tétény,M
Tézeusz,M
Tibád,M
Tibériusz,M
Tibold,M
Tibor,M
Tiborc,M
Ticián,M
Tihamér,M
Timó,M
Timon,M
Timor,M
Timót,M
Timóteus,M
Timóteusz,M
Timoti,M
Timur,M
Timuzsin,M
Tirzusz,M
Titán,M
Titusz,M
Tivadar,M
Tivald,M
Tiván,M
Tobán,M
Tóbiás,M
Tódor,M
Toma,M
Tomaj,M
Tomor,M
Tonuzóba,M
Torda,M
Tordas,M
Tormás,M
Torna,M
Torontál,M
Torszten,M
Töhötöm,M
Tömör,M
Törtel,M
Trajánusz,M
Trevisz,M
Trevor,M
Trisztán,M
Triton,M
Tullió,M
Turul,M
Tuzson,M
Ubul,M
Údó,M
Ugocsa,M
Ugod,M
Ugor,M
Ugron,M
Ulászló,M
Uldin,M
Ulisszesz,M
Ulpián,M
Ulrik,M
Umbertó,M
Upor,M
Urbán,M
Uri,M
Uriás,M
Uriel,M
Uros,M
Uzon,M
Uzor,M
Üll?,M
Vadim,M
Vadony,M
Vajda,M
Vajk,M
Vajta,M
Valdemár,M
Valdó,M
Valentin,M
Valentínó,M
Valér,M
Valérió,M
Valid,M
Valter,M
Valton,M
Várkony,M
Varsány,M
Vászoly,M
Vata,M
Vazul,M
Vázsony,M
Vejke,M
Velek,M
Vencel,M
Vendel,M
Vérbulcsú,M
Vern,M
Verner,M
Vernon,M
Versény,M
Vértes,M
Vetúriusz,M
Viátor,M
Vicián,M
Vid,M
Víd,M
Vida,M
Vidor,M
Vidos,M
Viggó,M
Vikram,M
Viktor,M
Vilibald,M
Vilmos,M
Vince,M
Vincent,M
Virgil,M
Virgíniusz,M
Vitálij,M
Vitális,M
Vitályos,M
Vitány,M
Vitéz,M
Vító,M
Vitold,M
Vitus,M
Vladek,M
Vladimír,M
Vojta,M
Volfram,M
Voren,M
Votan,M
Vulkán,M
Xavér,M
Xerxész,M
Zádor,M
Zafer,M
Zágon,M
Zaid,M
Zain,M
Zajta,M
Zajzon,M
Zakari,M
Zakariás,M
Zakeus,M
Zala,M
Zalán,M
Zaman,M
Zámor,M
Zarán,M
Zaránd,M
Záven,M
Zdenkó,M
Zebadiás,M
Zebulon,M
Zeke,M
Zeki,M
Zek?,M
Zéman,M
Zénó,M
Zenobiusz,M
Zenon,M
Zente,M
Zerénd,M
Zerind,M
Zéta,M
Zetán,M
Zetár,M
Zete,M
Zétény,M
Zeusz,M
Zev,M
Ziad,M
Zílió,M
Zimány,M
Zlatan,M
Zlatkó,M
Zoárd,M
Zobor,M
Zohár,M
Zolta,M
Zoltán,M
Zólyom,M
Zombor,M
Zongor,M
Zorán,M
Zorba,M
Zotmund,M
Zovárd,M
Zovát,M
Zuárd,M
Zuboly,M
Zuriel,M
Zsadán,M
Zsadány,M
Zserald,M
Zsigmond,M
Zsolt,M
Zsombor,M
Zsongor,M
Zsubor,M
Zsülien,M
